year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2023,33591,https://ijs.usfigureskating.org/leaderboard/results/2023/33591/index.asp,200,2023 Southern California Interclub Championship,6/17/23,6/18/23,"Iceland Paramount, Paramount, California",2026-05-18T22:47:04+00:00,,11,2324
2023,33602,https://ijs.usfigureskating.org/leaderboard/results/2023/33602/index.asp,200,2023 Bay State Games Figure Skating Competition,6/17/23,6/17/23,"Rink 1, Boxborough, MA",2026-05-18T22:47:07+00:00,,11,2324
2023,32141,https://ijs.usfigureskating.org/leaderboard/results/2023/32141/index.asp,200,2023 Chesapeake Open,6/21/23,6/24/23,"Patrick, Resor, Laurel, MD",2026-05-18T22:43:59+00:00,,11,2324
2023,32138,https://ijs.usfigureskating.org/leaderboard/results/2023/32138/index.asp,200,2023 Grand Rapids Open,6/23/23,6/25/23,"Patterson Ice Center, Grand Rapids, MI",2026-05-18T22:43:58+00:00,,11,2324
2023,32163,https://ijs.usfigureskating.org/leaderboard/results/2023/32163/index.asp,200,2023 Arizona Ice Classic,6/23/23,6/25/23,"Ice Den Chandler, Chandler, AZ",2026-05-18T22:44:04+00:00,,11,2324
2023,33459,https://ijs.usfigureskating.org/leaderboard/results/2023/33459/index.asp,200,2023 Braemar Competition,6/23/23,6/24/23,"Braemar Arena, Edina, MN",2026-05-18T22:46:43+00:00,,11,2324
2023,32303,https://ijs.usfigureskating.org/leaderboard/results/2023/32303/index.asp,200,2023 Broadmoor Open,6/25/23,7/1/23,"Broadmoor World Arena, Ice Hall Olympic Rink, Colorado Springs, CO",2026-05-18T22:44:38+00:00,,11,2324
2023,33600,https://ijs.usfigureskating.org/leaderboard/results/2023/33600/index.asp,200,2023 Lake Placid Figure Skating Championships,6/28/23,7/1/23,"Lake Placid Olympic Center, Lake Placid, NY",2026-05-18T22:47:06+00:00,,11,2324
2023,33585,https://ijs.usfigureskating.org/leaderboard/results/2023/33585/index.asp,200,2023 Skate Milwaukee,7/5/23,7/9/23,"Pettit National Ice Center, Milwaukee, WI",2026-05-18T22:47:03+00:00,,11,2324
2023,33492,https://ijs.usfigureskating.org/leaderboard/results/2023/33492/index.asp,200,47th Annual Kathy Slack Troy Summer Competition,7/6/23,7/9/23,"Hobart Arena, Troy, OH",2026-05-18T22:46:47+00:00,,11,2324
2023,32371,https://ijs.usfigureskating.org/leaderboard/results/2023/32371/index.asp,200,Dogwood Open 2023,7/7/23,7/9/23,"Red Rink, Invisalign Arena, Morrisville, NC",2026-05-18T22:44:47+00:00,,11,2324
2023,33381,https://ijs.usfigureskating.org/leaderboard/results/2023/33381/index.asp,200,The ShopRite Nutmeg State Games 2023,7/8/23,7/9/23,"Newington Ice Arena, Newington, CT",2026-05-18T22:46:31+00:00,,11,2324
2023,33635,https://ijs.usfigureskating.org/leaderboard/results/2023/33635/index.asp,200,2023 Champlain Valley Open,7/8/23,7/8/23,"Gordon H. Paquette Ice Arena, Burlington, VT",2026-05-18T22:47:16+00:00,,11,2324
2023,32162,https://ijs.usfigureskating.org/leaderboard/results/2023/32162/index.asp,200,Skate Wilmington 2023,7/11/23,7/16/23,"The Skating Club of Wilmington, Wilmington, DE",2026-05-18T22:44:04+00:00,,11,2324
2023,32247,https://ijs.usfigureskating.org/leaderboard/results/2023/32247/index.asp,200,2023 Orange Blossom Open,7/13/23,7/16/23,"Clearwater Ice Arena, Clearwater, FL",2026-05-18T22:44:23+00:00,,11,2324
2023,32248,https://ijs.usfigureskating.org/leaderboard/results/2023/32248/index.asp,200,2023 Cactus Classic,7/13/23,7/16/23,"Ice Den Scottsdale, Scottsdale, AZ",2026-05-18T22:44:23+00:00,,11,2324
2023,33421,https://ijs.usfigureskating.org/leaderboard/results/2023/33421/index.asp,200,Vail Invitational Figure Skating Championships,7/13/23,7/16/23,"John A Dobson Arena, Rink 2, Vail, CO",2026-05-18T22:46:36+00:00,,11,2324
2023,33665,https://ijs.usfigureskating.org/leaderboard/results/2023/33665/index.asp,200,2023 Excel National Final and Festival,7/13/23,7/16/23,"Ice & Field at The Crossover, Cedar Park, TX",2026-05-18T22:47:23+00:00,,11,2324
2023,33616,https://ijs.usfigureskating.org/leaderboard/results/2023/33616/index.asp,200,59th Annual Skate St. Paul Figure Skating Competit,7/14/23,7/16/23,"Wood Rink, Metal Rink, Richfield Ice Arena, Richfield, MN",2026-05-18T22:47:11+00:00,,11,2324
2023,33640,https://ijs.usfigureskating.org/leaderboard/results/2023/33640/index.asp,200,2023 Los Angeles Open Championships,7/14/23,7/16/23,"Pickwick, Burbank, CA",2026-05-18T22:47:17+00:00,,11,2324
2023,33444,https://ijs.usfigureskating.org/leaderboard/results/2023/33444/index.asp,200,Smoky Mountain Classic 2023,7/15/23,7/15/23,"Cool Sports Home of the Iceari, Knoxville, TN",2026-05-18T22:46:40+00:00,,11,2324
2023,33676,https://ijs.usfigureskating.org/leaderboard/results/2023/33676/index.asp,200,2023 Sunshine Invitational,7/15/23,7/15/23,"Mentor Civic Ice Arena, Mentor, OH",2026-05-18T22:47:25+00:00,,11,2324
2023,33653,https://ijs.usfigureskating.org/leaderboard/results/2023/33653/index.asp,200,2023 Sun Valley Summer Championships,7/18/23,7/23/23,"Sun Valley Skating Center, Sun Valley, ID",2026-05-18T22:47:21+00:00,,11,2324
2023,32183,https://ijs.usfigureskating.org/leaderboard/results/2023/32183/index.asp,200,NQS - 2023 Skate Detroit,7/19/23,7/22/23,"C Rink, B Rink, Bloomfield Hills, MI",2026-05-18T22:44:08+00:00,,11,2324
2023,33595,https://ijs.usfigureskating.org/leaderboard/results/2023/33595/index.asp,200,24th Annual Chicago Open,7/21/23,7/23/23,"Glenview Community Ice Center, Glenview, IL",2026-05-18T22:47:05+00:00,,11,2324
2023,33500,https://ijs.usfigureskating.org/leaderboard/results/2023/33500/index.asp,200,2023 Peach Open,7/22/23,7/23/23,"Breakaway Rink, Ice Forum Rink, Duluth, GA",2026-05-18T22:46:49+00:00,,11,2324
2023,33638,https://ijs.usfigureskating.org/leaderboard/results/2023/33638/index.asp,200,2023 Peach Classic,7/22/23,7/23/23,"Breakaway Rink, Ice Forum Rink, Duluth, GA",2026-05-18T22:47:17+00:00,,11,2324
2023,33505,https://ijs.usfigureskating.org/leaderboard/results/2023/33505/index.asp,200,2023 Red White and Blue,7/23/23,7/23/23,"Vacaville Ice Sports, Vacaville, CA",2026-05-18T22:46:51+00:00,,11,2324
2023,33654,https://ijs.usfigureskating.org/leaderboard/results/2023/33654/index.asp,200,2023 Glacier Falls Summer Classic,7/26/23,7/30/23,"NHL 1, Olympic 2, Olympic 2, Anaheim, CA",2026-05-18T22:47:22+00:00,,11,2324
2023,33625,https://ijs.usfigureskating.org/leaderboard/results/2023/33625/index.asp,200,2023 Non Qualifying Charleston Open,7/27/23,7/30/23,"Royal Rink, Carolina Ice Palace, North Charleston, SC",2026-05-18T22:47:14+00:00,,11,2324
2023,33668,https://ijs.usfigureskating.org/leaderboard/results/2023/33668/index.asp,200,2023 National Showcase,7/31/23,8/6/23,"Performance Center, West Rink, Norwood, MA",2026-05-18T22:47:24+00:00,,11,2324
2023,30681,https://ijs.usfigureskating.org/leaderboard/results/2023/30681/index.asp,200,2023 U.S. Collegiate Championships and Invitationa,8/3/23,8/4/23,"Teal Rink, Grey Rink, San Jose, CA",2026-05-18T22:41:25+00:00,,14,2324
2023,33455,https://ijs.usfigureskating.org/leaderboard/results/2023/33455/index.asp,200,2023 DuPage Open,8/4/23,8/6/23,"Robert Crown Community Center, Evanston, IL",2026-05-18T22:46:42+00:00,,11,2324
2023,33619,https://ijs.usfigureskating.org/leaderboard/results/2023/33619/index.asp,200,2023 Silicon Valley Open,8/4/23,8/5/23,"Teal Rink, Grey Rink, San Jose, CA",2026-05-18T22:47:12+00:00,,11,2324
2023,33659,https://ijs.usfigureskating.org/leaderboard/results/2023/33659/index.asp,200,2023 Scott Hamilton Invitational,8/4/23,8/6/23,"Ford Ice Center, Bellevue, Nashville, TN",2026-05-18T22:47:22+00:00,,11,2324
2023,33468,https://ijs.usfigureskating.org/leaderboard/results/2023/33468/index.asp,200,Colorado Springs Invitational and RMSG,8/8/23,8/10/23,"East Rink, West Rink, Monument, CO",2026-05-18T22:46:44+00:00,,11,2324
2023,33550,https://ijs.usfigureskating.org/leaderboard/results/2023/33550/index.asp,200,The Neal Wood Memorial Open 2023,8/8/23,8/12/23,"Hersheypark Arena, Hershey, Pennsylvania",2026-05-18T22:46:57+00:00,,11,2324
2023,32177,https://ijs.usfigureskating.org/leaderboard/results/2023/32177/index.asp,200,Copper Cup 2023,8/9/23,8/13/23,"South Davis Recreation Center, Bountiful, UT",2026-05-18T22:44:07+00:00,,11,2324
2023,33443,https://ijs.usfigureskating.org/leaderboard/results/2023/33443/index.asp,200,2023 Cranberry Open,8/9/23,8/13/23,"Performance, West, Norwood, MA",2026-05-18T22:46:40+00:00,,11,2324
2023,33549,https://ijs.usfigureskating.org/leaderboard/results/2023/33549/index.asp,200,2023 Hershey Open,8/9/23,8/12/23,"Hersheypark Arena, Hershey, Pennsylvania",2026-05-18T22:46:57+00:00,,11,2324
2023,32315,https://ijs.usfigureskating.org/leaderboard/results/2023/32315/index.asp,200,2023 Orange County Open Championships,8/12/23,8/13/23,"Yorba Linda Ice, Yorba Linda, CA",2026-05-18T22:44:40+00:00,,11,2324
2023,33477,https://ijs.usfigureskating.org/leaderboard/results/2023/33477/index.asp,200,2023 Cup of Colorado,8/17/23,8/20/23,"Rink 1, Rink 2, Rink 3, Highlands Ranch, CO",2026-05-18T22:46:46+00:00,,11,2324
2023,33650,https://ijs.usfigureskating.org/leaderboard/results/2023/33650/index.asp,200,2023 Minnesota L'Etoile du Nord Challenge,8/17/23,8/20/23,"Bloomington Ice Garden, Bloomington, MN",2026-05-18T22:47:19+00:00,,11,2324
2023,33449,https://ijs.usfigureskating.org/leaderboard/results/2023/33449/index.asp,200,2023 Potomac Open,8/18/23,8/20/23,"Ashburn Ice House, Ashburn, VA",2026-05-18T22:46:41+00:00,,11,2324
2023,33499,https://ijs.usfigureskating.org/leaderboard/results/2023/33499/index.asp,200,2023 Skate the Lake,8/18/23,8/20/23,"RecPlex Ice Arena, Pleasant Prairie, WI",2026-05-18T22:46:48+00:00,,11,2324
2023,33620,https://ijs.usfigureskating.org/leaderboard/results/2023/33620/index.asp,200,Skate Chautauqua 2023,8/18/23,8/20/23,"Northwest Savings Bank Arena, Jamestown, NY",2026-05-18T22:47:13+00:00,,11,2324
2023,33644,https://ijs.usfigureskating.org/leaderboard/results/2023/33644/index.asp,200,Ice in the Pines,8/18/23,8/20/23,"Jay Lively Ice Arena, Flagstaff, AZ",2026-05-18T22:47:18+00:00,,11,2324
2023,33693,https://ijs.usfigureskating.org/leaderboard/results/2023/33693/index.asp,200,2023 Onyx Challenge,8/18/23,8/19/23,"Suburban Ice Rochester, Rochester Hls, MI",2026-05-18T22:47:30+00:00,,11,2324
2023,33634,https://ijs.usfigureskating.org/leaderboard/results/2023/33634/index.asp,200,2023 Apple Ice Classic,8/19/23,8/19/23,"Town Toyota Center, Wenatchee, WA",2026-05-18T22:47:16+00:00,,11,2324
2023,33667,https://ijs.usfigureskating.org/leaderboard/results/2023/33667/index.asp,200,2023 Sherwood Invitational,8/24/23,8/27/23,"Sherwood Ice Arena, Sherwood, OR",2026-05-18T22:47:24+00:00,,11,2324
2023,33439,https://ijs.usfigureskating.org/leaderboard/results/2023/33439/index.asp,200,2023 Silver State Open Championships,8/25/23,8/26/23,"City National Arena, Las Vegas NV",2026-05-18T22:46:38+00:00,,11,2324
2023,33607,https://ijs.usfigureskating.org/leaderboard/results/2023/33607/index.asp,200,2023 ISCC Open and Compete USA,8/25/23,8/27/23,"Olympic Rink, NHL Rink, Simsbury, CT",2026-05-18T22:47:08+00:00,,11,2324
2023,33664,https://ijs.usfigureskating.org/leaderboard/results/2023/33664/index.asp,200,2023 Non Qual Atlanta Open,8/25/23,8/27/23,"Red, Blue, Alpharetta, GA",2026-05-18T22:47:23+00:00,,11,2324
2023,33586,https://ijs.usfigureskating.org/leaderboard/results/2023/33586/index.asp,200,2023 Battle of the Blades Non Qualifying,8/26/23,8/27/23,"SportONE Parkview Icehouse, Fort Wayne, IN",2026-05-18T22:47:04+00:00,,11,2324
2023,33692,https://ijs.usfigureskating.org/leaderboard/results/2023/33692/index.asp,200,2023 Golden West Championships - Non Qual,9/1/23,9/3/23,"Rink 3, Rink 4, Irvine, CA",2026-05-18T22:47:30+00:00,,11,2324
